business_name,category,subcategory,city,address,phone,whatsapp_url,distance_km,google_rating,google_reviews,has_website,play,priority_score,outreach_template
Maggie Bazán Studio,Salon de Belleza,General,Ñemby,"Av. Caaguazú, Ñemby 111222, Paraguay",0976 328465,https://wa.me/0976328465,12.49,5.0,5,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Shiva.spa,Spa/Wellness,Spa,Ñemby,"45, Ñemby 111216, Paraguay",0991 434763,https://wa.me/0991434763,11.47,5.0,3,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Natalia Ovelar Beauty Spa,Spa/Wellness,Spa,Ñemby,"JC4X+GW2, 10 de Agosto, Ñemby 111212, Paraguay",0994 626458,https://wa.me/0994626458,10.71,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
LUANAILS SPA DE MANOS Y PIES,Spa/Wellness,Spa,Mariano Roque Alonso,"Gondra, Mariano Roque Alonso 111011, Paraguay",0971 869679,https://wa.me/0971869679,14.03,5.0,4,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Jime Rojas Spa,Spa/Wellness,Spa,Mariano Roque Alonso,"QFRJ+2R5, Mariano Roque Alonso 111008, Paraguay",0986 219555,https://wa.me/0986219555,14.82,5.0,3,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Diana Lilén Nails,Uñas/Nails,Salon Uñas,Mariano Roque Alonso,"QFR5+QHJ, Cañada Strongest, Mariano Roque Alonso 111015, Paraguay",0981 679508,https://wa.me/0981679508,13.67,4.8,10,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Gardenia Studio,Spa/Wellness,General,Lúke,"12 de Octubre, Lúke 110919, Paraguay",0976 888385,https://wa.me/0976888385,13.29,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Felicita Haedo - Luque,Spa/Wellness,General,Luque,"PFGX+P86, Del Maestro, Luque 110933, Paraguay",0984 201833,https://wa.me/0984201833,11.79,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Go Pilates Luque,Gimnasio/Fitness,Yoga/Pilates,Luque,"Av. Gral. Aquino &, Gral. Díaz, Luque 110932, Paraguay",0972 180808,https://wa.me/0972180808,12.49,5.0,4,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
FF Pilates,Gimnasio/Fitness,Yoga/Pilates,Luque,"PFVR+WMQ, Mangoty, Luque 110917, Paraguay",0981 123349,https://wa.me/0981123349,12.14,5.0,3,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Bienestar Pilates - Suc. Mariano,Gimnasio/Fitness,Yoga/Pilates,Mariano Roque Alonso,"Quintana Paredes Silva, Nanawa casi, Mariano Roque Alonso 111011, Paraguay",0994 757937,https://wa.me/0994757937,14.38,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Aline Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"001506, Prof. Dr. Ricardo Moreno Azorero, Asunción 001506, Paraguay",0972 520811,https://wa.me/0972520811,10.93,4.7,17,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Estetica y Belleza,Estetica/Facial,General,Luque,"PGR9+FP7, Luque 110913, Paraguay",0961 806389,https://wa.me/0961806389,14.37,4.5,14,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Benditas Manos,Spa/Wellness,General,Luque,"Cap. Andres Insfran y, Luque 110932, Paraguay",0981 308430,https://wa.me/0981308430,12.54,4.5,15,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Bella's Spa de Manos y Pies,Spa/Wellness,Spa,Luque,"Teniente Cnel. Ramos Alfaro, Luque 110917, Paraguay",0981 396278,https://wa.me/0981396278,11.67,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Lorelay Spa,Spa/Wellness,Spa,Luque,"PGG5+FV5, Luque 110930, Paraguay",0986 501058,https://wa.me/0986501058,12.83,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
YOGA EKAGRATA,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"JG94+3FQ, San Lorenzo 111467, Paraguay",0992 912346,https://wa.me/0992912346,13.93,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Nutrición & Pilates,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"Buenos aires Itaipu San lorenzo, San Lorenzo 2160, Paraguay",0983 152385,https://wa.me/0983152385,11.73,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Pilates Blanca Zarate Osteo Salud,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"MG47+X3H, San Lorenzo 111427, Paraguay",0994 391897,https://wa.me/0994391897,12.74,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Espacio Fit Paraguay,Spa/Wellness,Spa,San Lorenzo,"Manuel Ortiz Guerrero, San Lorenzo 111430, Paraguay",0985 608947,https://wa.me/0985608947,10.83,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Jade studio pilates,Gimnasio/Fitness,Yoga/Pilates,Ñemby,"JF33+PCJ, Ñemby 111214, Paraguay",0984 865179,https://wa.me/0984865179,11.1,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Dickens Nails Spa,Spa/Wellness,Spa,San Lorenzo,"MF3V+FV2, Tte Benitez, San Lorenzo 111423, Paraguay",0986 784009,https://wa.me/0986784009,11.11,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
ROSE Spa de Uñas,Spa/Wellness,Spa,San Lorenzo,"MF3V+MR7, Gaspar Rodríguez de Francia, San Lorenzo 111430, Paraguay",0985 934734,https://wa.me/0985934734,10.94,5.0,3,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Ross Masajes,Spa/Wellness,General,San Lorenzo,"JFHJ+5GM, San Lorenzo 111458, Paraguay",0984 585713,https://wa.me/0984585713,11.25,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Mauro Gamez studio,Spa/Wellness,General,Ñemby,"Manuel Ortiz guerrero, Ñemby 111217, Paraguay",0982 199653,https://wa.me/0982199653,11.91,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Ariel Cosmeticos,Estetica/Facial,Perfumeria,Ñemby,"9 de Agosto 525 casi, Ñemby 111214, Paraguay",0991 325003,https://wa.me/0991325003,11.01,5.0,12,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Shivanna spa,Spa/Wellness,Spa,Ñemby,"Primera Junta Municipal, Ñemby 111207, Paraguay",0994 833954,https://wa.me/0994833954,10.95,4.5,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Innovastetic 💎,Spa/Wellness,General,Ñemby,"PY01, &, Ñemby 111214, Paraguay",0993 303434,https://wa.me/0993303434,11.34,5.0,3,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Nahiara Servicio de Belleza,Peluqueria,General,Capiatá,"Buenaventura Castillo y, Capiatá 110212, Paraguay",0985 691609,https://wa.me/0985691609,14.53,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Ninfa centro de belleza y uñas,Salon de Belleza,Salon Uñas,Mariano Roque Alonso,"Boqueron casi, Mariano Roque Alonso 111010, Paraguay",0983 588255,https://wa.me/0983588255,13.42,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Eco Cosmeticos Ñemby,Estetica/Facial,Perfumeria,San Antonio,"Cadete de Boquerón 468, San Antonio 111213, Paraguay",0986 273894,https://wa.me/0986273894,12.37,4.4,11,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Salón de Belleza L&M,Peluqueria,General,Luque,"Teniente, Rojas Silva, Luque 110920, Paraguay",0991 757941,https://wa.me/0991757941,13.51,5.0,4,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
BL DermoEstética Luque,Otros,General,Luque,"Rosa González, Luque 2069, Paraguay",0992 676359,https://wa.me/0992676359,10.91,4.1,19,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Depichic,Salon de Belleza,General,San Lorenzo,"MF5W+F97, San Lorenzo 111423, Paraguay",0981 630482,https://wa.me/0981630482,11.07,4.7,3,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
ANA BROWS & LASH STUDIO,Salon de Belleza,General,San Lorenzo,"Alberto N. Schenoni, San Lorenzo 2160, Paraguay",0985 829178,https://wa.me/0985829178,10.35,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Liz Ferreira Salon de belleza,Salon de Belleza,General,Mariano Roque Alonso,"Mariano Roque Alonso 111007, Paraguay",0972 410897,https://wa.me/0972410897,12.73,5.0,4,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Luce Bien Salón de Belleza,Peluqueria,General,San Lorenzo,"932, San Lorenzo 111420, Paraguay",0985 765364,https://wa.me/0985765364,10.1,5.0,3,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Sandra Janet,Salon de Belleza,General,Mariano Roque Alonso,"Gral Eugenio A Garay, Mariano Roque Alonso 111018, Paraguay",0991 318960,https://wa.me/0991318960,12.16,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Bella Room by Tatty Dure,Salon de Belleza,General,San Lorenzo,"Sobre, Nilo Meyer, San Lorenzo 111452, Paraguay",0992 917364,https://wa.me/0992917364,11.74,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Pora beauty salon,Salon de Belleza,General,Luque,"PFRW+F57, Pirizal, Luque 110917, Paraguay",0994 570369,https://wa.me/0994570369,12.25,5.0,4,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
MOMENT0 MIO,Salon de Belleza,General,Luque,"Rosario ESQUINA, Luque 110920, Paraguay",0994 319999,https://wa.me/0994319999,13.59,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Po Renda Luque,Salon de Belleza,General,Luque,"Valeriano Zeballos e, Cerro Cora, Luque 0921, Paraguay",0987 226138,https://wa.me/0987226138,13.14,5.0,3,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Ise Studio,Salon de Belleza,General,Ñemby,"Ñemby 111219, Paraguay",0971 369421,https://wa.me/0971369421,12.51,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Yohana Arguello,Salon de Belleza,General,Ñemby,"Ñemby 111205, Paraguay",0971 674025,https://wa.me/0971674025,10.01,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Tamygonztbeautycenter,Salon de Belleza,General,Ñemby,"Av la victoria, Ñemby 111219, Paraguay",0962 341594,https://wa.me/0962341594,12.92,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Angélica Lugo Brows,Salon de Belleza,General,Luque,"Primavera, Luque 110921, Paraguay",0986 689669,https://wa.me/0986689669,14.42,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Belen Armoa Peluquería y Spa,Peluqueria,Spa,Mariano Roque Alonso,"QFRF+GGJ, Sargento Cuoti, Mariano Roque Alonso 111008, Paraguay",0985 803114,https://wa.me/0985803114,14.43,4.8,4,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Zonia Chaparro Hair & Beauty Salon,Salon de Belleza,General,Luque,"General Genes, Luque 2060, Paraguay",0981 163601,https://wa.me/0981163601,13.68,5.0,11,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Panambi,Salon de Belleza,General,Luque,"Cerro Cora, Luque 2060, Paraguay",0971 321011,https://wa.me/0971321011,13.11,5.0,11,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Peluqueria Excelent,Peluqueria,General,Ñemby,"Ñemby 111206, Paraguay",0981 802437,https://wa.me/0981802437,10.81,4.9,17,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Alejandra Bispo Beauty Salon,Salon de Belleza,General,Ñemby,"Vicente Iturbe, Ñemby 111204, Paraguay",0983 624685,https://wa.me/0983624685,10.91,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Peluquería 100% belleza,Peluqueria,General,Luque,"1436194, Luque 110919, Paraguay",0981 485138,https://wa.me/0981485138,13.45,5.0,3,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Peluquería RC salón de belleza,Peluqueria,General,Mariano Roque Alonso,"QFJ9+JMR, Ruta transchaco, Mariano Roque Alonso 111019, Paraguay",0985 422920,https://wa.me/0985422920,13.28,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
MartS hair SPA - MartS SHOP clothes and shoes,Peluqueria,Spa,Luque,"Cnel. Bogado, Luque 110919, Paraguay",0984 523357,https://wa.me/0984523357,13.82,3.7,7,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Mundo Cosmeticos,Estetica/Facial,Perfumeria,Luque,"Cerro Cora 375, Luque 110921, Paraguay",0983 777946,https://wa.me/0983777946,13.32,4.9,7,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Estetica Integral Liliana Zaracho,Estetica/Facial,Centro Estetica,San Lorenzo,"General Caballero &, JFXV+2F5, Carmen de Lara Castro, San Lorenzo 111451, Paraguay",0984 327445,https://wa.me/0984327445,11.27,5.0,9,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Nails Perfect de Gabriela Reyes,Uñas/Nails,Salon Uñas,San Lorenzo,"Gumercindo Sosa, San Lorenzo 2160, Paraguay",0991 444772,https://wa.me/0991444772,11.55,4.9,25,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Calm Pilates,Gimnasio/Fitness,Yoga/Pilates,Luque,"2060, Luque 2060, Paraguay",0986 912583,https://wa.me/0986912583,11.3,4.8,6,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Beauty Nails Spa,Spa/Wellness,Spa,San Lorenzo,"Lavadero único vip, Manuel Ortiz Guerrero, San Lorenzo 111431, Paraguay",0991 416641,https://wa.me/0991416641,10.68,4.8,5,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
La Quinta Pilates,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"MFCQ+4M2, San Lorenzo 111420, Paraguay",0994 902070,https://wa.me/0994902070,10.12,5.0,9,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Esencia Spa de Manos y Pies,Spa/Wellness,Spa,Mariano Roque Alonso,"Toledo, Mariano Roque Alonso 111010, Paraguay",0981 676243,https://wa.me/0981676243,13.69,5.0,6,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Vanity Beauty Spa,Spa/Wellness,Spa,Luque,"PGGG+CHV, Luque 110924, Paraguay",0986 211747,https://wa.me/0986211747,14.42,4.8,5,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Andrea Piccardo Yoga,Gimnasio/Fitness,Yoga/Pilates,Luque,"Ybyraju 30 casi Florencio Meza, Barrio, Pje. Yaguarete Corá, Luque 2060, Paraguay",0986 486166,https://wa.me/0986486166,14.71,5.0,8,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Bela Nails Spa,Spa/Wellness,Spa,Luque,"PGH3+V68, Cnel. Oviedo, Luque 110932, Paraguay",0974 240019,https://wa.me/0974240019,12.36,4.2,5,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Jonathan Nodari,Salon de Belleza,General,Ñemby,"Ñemby 111214, Paraguay",0984 980422,https://wa.me/0984980422,10.9,5.0,8,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
MUSA (MODA Y BELLEZA),Peluqueria,General,Luque,"America, Luque 110917, Paraguay",0986 370705,https://wa.me/0986370705,12.82,5.0,7,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Coqueta,Salon de Belleza,General,Mariano Roque Alonso,"QFQ8+X47, Mariano Roque Alonso 111011, Paraguay",0971 505236,https://wa.me/0971505236,13.81,4.9,7,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Erika Torales Beauty Center,Salon de Belleza,General,San Lorenzo,"Guillermo Almeida San Lorenzo reducto, San Lorenzo 2160, Paraguay",0976 142756,https://wa.me/0976142756,13.54,4.9,9,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Tamarí Beauty Bar,Salon de Belleza,General,San Lorenzo,"JFVM+R36, San Lorenzo 111453, Paraguay",0983 285026,https://wa.me/0983285026,12.06,5.0,8,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
HR COIFFURE 🌹,Salon de Belleza,General,San Lorenzo,"Juan León mallorquín 141, San Lorenzo 111431, Paraguay",0985 470433,https://wa.me/0985470433,10.36,4.9,8,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Peluquería Eva Dulce Tentación,Peluqueria,General,Luque,"Iturbe 164, Luque 2060, Paraguay",0992 780844,https://wa.me/0992780844,13.18,4.9,9,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Fisioestetica Felicita,Estetica/Facial,General,Luque,"Del Maestro 642, Luque 5959, Paraguay",0986 582688,https://wa.me/0986582688,11.76,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
DC Pilates & Fisio - Sucursal Ñemby,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"JF59+55Q, San Lorenzo 111217, Paraguay",0983 101013,https://wa.me/0983101013,11.69,5.0,4,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Clínica de Rehabilitación Fisiomedic Paraguay,Otros,General,Luque,"Valeriano Zeballos, PGM6+32V, &, Luque 110921, Paraguay",0984 103260,https://wa.me/0984103260,13.14,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
LZ PILATES - Equilibrio y Bienestar,Gimnasio/Fitness,Yoga/Pilates,San Antonio,"Av. San Antonio, San Antonio 2650, Paraguay",0994 493882,https://wa.me/0994493882,11.18,5.0,4,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Almadhāra Wellness Center. Pilates y Yoga. Terapias de sanación,Spa/Wellness,Yoga/Pilates,Luque,"Pitiantuta esq, Luque 110917, Paraguay",0972 571035,https://wa.me/0972571035,12.17,5.0,1,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
VIVA PILATES FEM,Gimnasio/Fitness,Yoga/Pilates,Lúke,"QF3R+WFJ, Mariscal José Félix Estigarribia, Lúke 110916, Paraguay",0972 593366,https://wa.me/0972593366,12.73,5.0,3,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Arita Nails,Uñas/Nails,Salon Uñas,Luque,"Ykuaroty c, Luque 2060, Paraguay",0984 845441,https://wa.me/0984845441,13.96,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Ñasaindy Pilates,Gimnasio/Fitness,Yoga/Pilates,Capiatá,"JGMF+6M2, San Roque González de Sta. Cruz, Capiatá 110242, Paraguay",0971 140599,https://wa.me/0971140599,14.64,5.0,1,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Angeles estética,Uñas/Nails,General,Ñemby,"Mercado municipal, Ñemby 2572, Paraguay",0984 581260,https://wa.me/0984581260,10.59,5.0,1,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Azu Spa,Spa/Wellness,Spa,Luque,"PFCR+JWP, Padre Landaire, Luque 110936, Paraguay",0991 776003,https://wa.me/0991776003,11.01,5.0,1,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Nadia Mora Nails & Beauty,Uñas/Nails,Salon Uñas,Ñemby,"P.º del Rey, Ñemby 111206, Paraguay",0982 151058,https://wa.me/0982151058,10.4,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Bella Nails Spa Py,Spa/Wellness,Spa,Luque,"Benjamín Aceval, Luque 110933, Paraguay",0981 993074,https://wa.me/0981993074,12.06,4.5,4,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
NB Centro de Estética Integral,Otros,General,Ñemby,"HFPF+WWG, Ñemby 111223, Paraguay",0982 138108,https://wa.me/0982138108,13.89,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Nayr,Spa/Wellness,General,Ñemby,"Sta. Rosa 1298, Ñemby 111214, Paraguay",0987 257866,https://wa.me/0987257866,10.72,5.0,3,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
AM Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"29 de Septiembre casi, San Lorenzo 111461, Paraguay",0971 874747,https://wa.me/0971874747,11.63,4.8,4,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Angel’s Nail's by Lorena,Uñas/Nails,General,Mariano Roque Alonso,"Arce 673 casi, Mariano Roque Alonso 111010, Paraguay",0982 497121,https://wa.me/0982497121,13.31,5.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Spa Spatti,Spa/Wellness,Spa,San Lorenzo,"Av. Dr. Gabriel Pellón, San Lorenzo 111410, Paraguay",0992 396462,https://wa.me/0992396462,11.06,5.0,1,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Fisioterapia y Kinesiologia Maybe,Otros,General,Mariano Roque Alonso,"111021, Mariano Roque Alonso 2040, Paraguay",0983 826768,https://wa.me/0983826768,13.77,5.0,2,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Beauty Spa By MeliGonzalez,Spa/Wellness,Spa,San Lorenzo,"España, San Lorenzo 111401, Paraguay",0992 383844,https://wa.me/0992383844,11.23,5.0,1,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Centro de Estética Ladies'Palace,Otros,General,San Lorenzo,"Gral. Genes 259, San Lorenzo 111424, Paraguay",0984 105223,https://wa.me/0984105223,10.9,5.0,2,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Bonita Cosmeticos,Estetica/Facial,Perfumeria,Ñemby,"JF43+CV9, 9 de Agosto, Ñemby 111214, Paraguay",0992 572541,https://wa.me/0992572541,11.02,5.0,4,NO,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Glam Forever Beauty,Salon de Belleza,General,San Lorenzo,"MF5R+J8J, Coronel Bogado, San Lorenzo 111423, Paraguay",0982 963776,https://wa.me/0982963776,10.56,4.2,5,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Cintia Coiffure,Salon de Belleza,General,Mariano Roque Alonso,"Corrales & Ballivian, Mariano Roque Alonso, Paraguay Mariano Roque Alonso, Mariano Roque Alonso 2040, Paraguay",0991 835955,https://wa.me/0991835955,13.89,4.3,6,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Hāmonī Spa,Spa/Wellness,Spa,Ñemby,"JF35+JX2, Bernardino Caballero, Ñemby 111216, Paraguay",0962 186996,https://wa.me/0962186996,11.51,3.5,8,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Rochy Beauty Studio,Salon de Belleza,General,Mariano Roque Alonso,"Pirizal, Mariano Roque Alonso 0000, Paraguay",0992 491139,https://wa.me/0992491139,14.13,5.0,2,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Punto di Bellezza,Salon de Belleza,General,Mariano Roque Alonso,"Coronel Félix Bogado, Mariano Roque Alonso 111020, Paraguay",0972 670606,https://wa.me/0972670606,11.73,5.0,1,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Club de ladys_ Sucursal Acceso sur,Salon de Belleza,General,Ñemby,"Av. Pratt Gill, Ñemby 111208, Paraguay",0983 185050,https://wa.me/0983185050,10.04,5.0,2,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Paloma Caprichos✨,Salon de Belleza,General,Ñemby,"JF96+49F, Ñemby 111206, Paraguay",0993 381581,https://wa.me/0993381581,10.4,4.7,3,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Nanda Schadler Beauty,Salon de Belleza,General,Luque,"Luque 110945, Paraguay",0987 317911,https://wa.me/0987317911,10.63,5.0,2,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Coral Do Carmo - Salón de belleza,Peluqueria,General,Luque,"Optaciano Carballo 00000, Luque 2003, Paraguay",0991 656671,https://wa.me/0991656671,13.85,5.0,3,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Bethania Micropigmentacion Labial,Salon de Belleza,General,Luque,"MG4F+WF8, Luque 110209, Paraguay",0994 671269,https://wa.me/0994671269,13.81,5.0,1,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Beauty Salón ND,Salon de Belleza,General,San Lorenzo,"Av. Defensores del Chaco, San Lorenzo 111422, Paraguay",0981 893136,https://wa.me/0981893136,10.61,5.0,1,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Camila Salcedo Studio,Salon de Belleza,General,Asunción,"Sgto Pedro Montes, Asunción 001507, Paraguay",0991 429473,https://wa.me/0991429473,10.01,5.0,2,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Nails Make Up by:Nicole,Uñas/Nails,Salon Uñas,San Lorenzo,"Gonzalez Alsina, San Lorenzo 111453, Paraguay",0981 818996,https://wa.me/0981818996,12.17,4.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Paty Ramirez Belleza Integral,Peluqueria,General,San Lorenzo,"Fortín Arce y, San Lorenzo 111424, Paraguay",0994 454014,https://wa.me/0994454014,10.79,5.0,3,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
NP Nadia Páez Servicios de belleza,Peluqueria,General,San Lorenzo,"San Lorenzo 111452, Paraguay",0985 706342,https://wa.me/0985706342,11.99,5.0,4,YES,ESTETICA_DENTAL,4,ESTETICA_SONRISA
Studio 88 Peluquería Unisex Spa,Peluqueria,Spa,San Lorenzo,"MF5R+9VC, San Lorenzo 111423, Paraguay",0981 555597,https://wa.me/0981555597,10.7,5.0,2,YES,ATM_BRUXISMO,4,ATM_BRUXISMO
Encantadas Nails spa,Spa/Wellness,Spa,Ñemby,"Bernardino Caballero, Ñemby 111216, Paraguay",0991 825683,https://wa.me/0991825683,11.43,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
JASI SPA MASAJE PY,Spa/Wellness,Spa,Luque,"Dora Gomez Bueno de Acuña, Luque 110910, Paraguay",0994 468578,https://wa.me/0994468578,13.81,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Loto energy spa,Spa/Wellness,Spa,Ñemby,"10 de Agosto, Ñemby 111213, Paraguay",0985 161781,https://wa.me/0985161781,11.31,2.0,1,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Terra Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,Mariano R Alonso,"Mariano Roque Alonso, Mariano R Alonso 111010, Paraguay",0982 015267,https://wa.me/0982015267,13.47,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Evolution RS Pilates,Gimnasio/Fitness,Yoga/Pilates,Luque,"PG98+43J, Miguel Escobar, Luque 110927, Paraguay",0983 094313,https://wa.me/0983094313,13.07,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Dynamos Pilates Terapéutico,Gimnasio/Fitness,Yoga/Pilates,Luque,"Sauce, Emiliano R. Fernández 1956 esquina, Luque 2060, Paraguay",0994 388844,https://wa.me/0994388844,11.14,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
Miri Yoga - Estudio de yoga,Gimnasio/Fitness,Yoga/Pilates,Luque,"Cruz del Defensor, Luque 110917, Paraguay",0983 190100,https://wa.me/0983190100,11.52,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
PIEL&CO - Depilación Láser piets Definitiva y más,Spa/Wellness,General,San Lorenzo,"JFXV+69R, De Las Residentas, San Lorenzo 111451, Paraguay",0991 437159,https://wa.me/0991437159,11.21,0.0,0,NO,ATM_BRUXISMO,4,ATM_BRUXISMO
